time,x1,y1,x2,y2,x3,y3
93.960,950.838,51.363,1366.251,397.732,1237.772,130.596
94.000,950.049,50.389,1366.251,397.732,1237.649,128.938
94.040,949.484,50.267,1366.251,397.732,1237.922,127.158
94.080,949.131,50.692,1366.194,398.097,1238.206,120.256
94.120,948.896,51.381,1366.191,398.663,1238.207,118.483
94.160,948.921,51.569,1366.105,400.127,1238.314,117.690
94.200,948.525,51.565,1366.105,400.127,1238.463,116.372
94.240,948.146,51.418,1365.997,400.613,1238.462,115.776
94.280,947.985,51.654,1365.990,400.982,1238.554,114.467
94.320,947.661,51.859,1365.956,401.432,1238.718,113.048
94.360,944.312,49.936,1365.939,403.011,1238.663,111.821
94.400,943.442,49.789,1365.655,403.753,1239.043,105.404
94.440,939.201,49.096,1365.335,404.410,1239.096,104.568
94.480,938.207,48.815,1365.114,405.824,1239.123,103.511
94.520,937.596,48.693,1365.099,405.998,1239.340,102.126
94.560,937.179,48.600,1365.080,406.246,1239.657,100.887
94.600,935.940,48.351,1364.807,407.364,1239.592,100.118
94.640,935.703,48.351,1364.452,408.596,1239.639,99.725
94.680,935.588,48.321,1364.392,408.760,1239.943,99.195
94.720,935.054,48.297,1364.070,409.803,1240.499,98.280
94.760,933.047,48.451,1363.989,410.538,1240.843,94.010
94.800,928.240,49.179,1364.116,410.237,1240.933,92.772
94.840,927.083,49.297,1364.213,409.954,1241.019,92.181
94.880,926.230,49.415,1364.237,409.774,1241.017,92.016
94.920,924.980,49.722,1364.237,409.774,1241.029,91.913
94.960,921.754,49.838,1364.237,409.774,1241.433,91.225
95.000,921.131,49.608,1364.073,410.085,1241.586,91.234
95.040,920.453,49.531,1363.867,411.549,1241.605,90.930
95.080,919.679,49.589,1363.573,415.288,1241.669,90.630
95.120,919.107,49.493,1363.946,416.840,1242.265,89.828
95.160,918.469,49.401,1364.305,418.621,1242.362,89.431
95.200,918.469,49.401,1364.233,420.979,1242.423,89.352
95.240,919.080,49.240,1364.336,422.247,1242.564,89.445
95.280,918.962,49.090,1364.448,423.160,1242.944,88.355
95.320,918.913,49.018,1364.468,424.069,1242.860,87.353
95.360,918.913,49.018,1364.556,425.038,1243.086,86.778
95.400,918.913,49.018,1364.459,427.543,1243.148,86.616
95.440,918.913,48.928,1364.562,428.060,1243.291,86.333
95.480,918.430,48.812,1364.475,428.602,1243.298,86.186
95.520,918.430,48.812,1364.514,429.194,1243.282,86.128
95.560,918.430,48.812,1364.488,430.075,1243.396,85.781
95.600,918.387,48.768,1364.357,430.645,1244.822,80.173
95.640,918.387,48.768,1364.308,431.043,1246.592,77.400
95.680,918.003,48.653,1364.274,432.386,1247.901,76.087
95.720,917.652,48.694,1364.346,432.916,1248.483,74.325
95.760,916.631,48.119,1364.357,433.280,1249.488,72.616
95.800,915.556,47.698,1364.304,433.688,1250.840,69.345
95.840,913.986,47.235,1364.039,435.887,1251.738,68.021
95.880,912.727,46.737,1364.346,436.749,1251.596,68.243
95.920,911.952,45.922,1364.142,439.667,1252.083,67.255
95.960,912.667,45.025,1364.024,442.092,1252.067,67.103
96.000,912.667,45.025,1364.254,443.043,1252.209,66.845
96.040,912.667,45.025,1363.972,445.236,1252.436,66.754
96.080,911.574,44.945,1364.470,444.293,1252.580,66.696
96.120,911.460,44.900,1364.617,444.824,1252.354,68.879
96.160,911.443,44.920,1364.606,445.612,1252.563,68.766
96.200,911.390,44.934,1364.652,446.787,1252.830,68.391
96.240,911.401,44.906,1364.241,449.516,1252.713,68.536
96.280,910.561,44.907,1364.079,450.033,1252.713,68.536
96.320,906.510,46.073,1363.937,450.953,1252.855,68.107
96.360,906.167,47.046,1363.286,452.757,1256.765,62.790
96.400,904.863,47.720,1363.234,452.836,1257.526,62.611
96.440,904.462,47.997,1363.412,452.943,1263.481,59.514
96.480,903.712,48.436,1364.176,453.179,1265.494,58.794
96.520,903.616,48.426,1364.333,453.121,1265.644,58.619
96.560,903.585,48.553,1364.383,453.189,1265.872,58.495
96.600,902.889,48.840,1364.602,452.767,1265.720,58.286
96.640,902.758,48.924,1364.746,452.811,1265.963,58.175
96.680,902.331,49.060,1364.747,453.397,1266.434,57.964
96.720,902.023,49.236,1364.849,453.427,1266.959,57.850
96.760,901.567,49.460,1364.870,453.504,1267.001,57.782
96.800,901.296,49.562,1365.040,453.489,1267.572,57.562
96.840,901.186,49.657,1365.118,453.400,1267.704,57.528
96.880,901.078,49.673,1365.031,453.552,1268.231,57.409
96.920,901.078,49.673,1365.665,453.396,1268.504,57.391
96.960,901.078,49.673,1365.735,453.307,1268.687,57.350
97.000,901.030,49.745,1365.761,453.734,1270.095,57.342
97.040,901.030,49.745,1365.813,454.152,1270.823,57.144
97.080,901.030,49.745,1365.926,454.514,1273.055,56.845
97.120,900.883,49.793,1365.926,454.514,1274.877,57.352
97.160,900.883,49.793,1365.895,454.640,1275.144,57.055
97.200,900.480,49.986,1366.199,455.042,1276.670,57.262
97.240,899.962,50.261,1366.200,455.168,1278.547,57.205
97.280,898.703,51.274,1366.200,455.168,1280.089,57.364
97.320,898.539,52.075,1366.177,455.213,1281.061,57.479
97.360,898.315,52.375,1366.176,455.349,1282.172,57.496
97.400,898.179,52.472,1366.197,455.513,1282.579,57.674
97.440,897.925,52.776,1366.198,456.002,1283.429,57.958
97.480,897.563,53.051,1366.188,456.433,1284.434,58.388
97.520,897.608,53.197,1366.200,456.635,1285.230,58.616
97.560,897.187,53.312,1366.193,457.419,1286.399,58.889
97.600,896.279,53.864,1366.150,457.720,1286.596,58.850
97.640,894.813,54.192,1366.145,457.950,1287.812,59.147
97.680,892.822,53.763,1366.082,458.573,1290.624,60.009
97.720,890.259,53.939,1365.981,458.766,1292.903,59.259
97.760,888.624,54.017,1366.088,458.933,1298.563,60.411
97.800,888.389,54.168,1366.201,459.344,1300.132,60.860
97.840,887.609,54.285,1366.022,460.037,1306.261,62.136
97.880,886.254,54.616,1366.110,460.261,1308.085,62.499
97.920,885.019,54.990,1366.036,460.444,1309.757,62.365
97.960,884.268,54.962,1366.026,460.663,1310.461,62.657
98.000,883.915,54.969,1366.035,460.754,1311.275,62.919
98.040,883.548,55.053,1366.009,460.969,1311.464,62.961
98.080,883.371,55.051,1365.945,461.160,1312.103,62.979
98.120,882.986,55.101,1365.940,461.297,1316.786,64.143
98.160,882.657,55.186,1365.939,461.342,1317.113,63.901
98.200,882.284,55.281,1365.898,461.452,1317.182,63.930
98.240,880.163,55.698,1365.899,461.590,1317.415,63.921
98.280,877.248,56.382,1365.899,461.590,1318.143,64.067
98.320,876.092,57.185,1365.946,461.543,1318.347,64.078
98.360,876.006,57.197,1365.875,461.866,1320.012,63.632
98.400,872.872,58.423,1365.867,461.962,1319.198,63.079
98.440,872.274,58.613,1365.902,461.931,1320.958,63.302
98.480,872.095,58.648,1365.902,461.931,1320.435,62.892
98.520,871.708,58.732,1365.902,461.931,1320.971,63.053
98.560,871.854,58.698,1365.940,461.919,1326.269,63.085
98.600,871.058,59.018,1365.940,461.919,1326.744,63.006
98.640,869.104,59.652,1365.829,462.148,1326.999,62.837
98.680,868.764,59.837,1365.557,462.601,1328.001,62.457
98.720,867.885,60.305,1365.314,463.227,1328.961,62.390
98.760,867.270,60.166,1365.221,463.388,1329.239,62.379
98.800,866.724,60.389,1365.188,463.487,1330.573,62.203
98.840,866.624,60.430,1365.135,463.677,1331.129,62.323
98.880,865.603,60.856,1365.099,463.732,1333.543,61.416
98.920,865.516,60.869,1365.201,463.689,1335.100,60.526
98.960,865.884,60.897,1365.296,463.350,1335.148,60.051
99.000,865.839,60.711,1365.319,462.845,1335.458,59.671
99.040,865.681,60.769,1365.319,462.845,1335.458,59.671
99.080,865.190,60.957,1365.333,462.486,1335.458,59.671
99.120,865.190,60.957,1364.588,463.297,1335.125,59.579
99.160,864.208,61.195,1365.137,464.117,1334.944,59.543
99.200,862.138,61.778,1365.047,462.620,1334.944,59.543
99.240,855.453,63.379,1365.047,462.620,1334.853,59.791
99.280,854.493,63.307,1365.208,462.879,1334.177,59.806
99.320,851.920,62.702,1365.574,462.798,1334.399,59.736
99.360,850.910,62.786,1365.493,462.783,1334.399,59.736
99.400,850.435,62.761,1365.609,462.717,1335.661,60.244
99.440,849.283,62.850,1365.631,462.799,1337.912,60.197
99.480,848.843,62.880,1365.719,462.689,1343.278,62.047
99.520,848.499,62.883,1365.674,462.256,1343.807,62.665
99.560,848.053,62.952,1365.765,462.361,1343.669,63.257
99.600,847.138,62.993,1365.802,462.384,1343.148,63.799
99.640,846.905,62.989,1365.852,461.929,1343.309,64.353
99.680,845.586,63.035,1365.852,461.929,1343.232,64.411
99.720,845.491,63.079,1365.852,461.929,1343.234,64.534
99.760,844.854,63.249,1365.806,461.756,1343.148,64.507
99.800,845.506,63.133,1365.679,461.310,1343.688,65.167
99.840,844.855,63.302,1367.824,464.641,1343.476,65.267
99.880,844.544,63.431,1368.362,465.715,1342.531,64.889
99.920,843.389,63.509,1370.133,468.511,1342.414,64.873
99.960,840.444,65.231,1370.026,468.359,1342.421,64.902
100.000,839.365,67.002,1366.040,462.260,1342.277,65.184
100.040,838.743,68.257,1365.778,462.292,1342.182,65.145
100.080,838.228,68.643,1365.790,462.111,1342.237,65.180
100.120,837.737,68.974,1365.886,462.602,1342.137,65.136
100.160,837.732,69.044,1365.861,462.485,1343.035,65.779
100.200,837.360,69.421,1365.774,462.601,1343.193,65.858
100.240,836.825,70.115,1365.876,462.514,1343.154,65.856
100.280,836.402,70.785,1367.914,465.656,1341.790,68.038
100.320,836.707,70.611,1367.914,465.656,1341.939,74.522
100.360,836.141,71.119,1370.726,469.511,1342.260,76.762
100.400,836.130,71.240,1369.540,470.270,1341.742,78.680
100.440,835.642,71.746,1369.540,470.270,1341.627,79.314
100.480,833.956,73.263,1369.522,470.372,1341.826,81.070
100.520,832.901,74.776,1369.476,470.435,1341.743,81.619
100.560,828.794,77.022,1369.246,470.392,1341.530,81.723
100.600,822.253,81.107,1369.268,470.576,1341.434,82.794
100.640,819.074,82.782,1369.268,470.576,1340.802,84.295
100.680,816.835,84.179,1369.268,470.576,1340.027,85.112
100.720,815.027,85.133,1368.786,471.239,1339.760,86.458
100.760,812.657,86.830,1368.790,471.543,1339.422,90.874
100.800,811.702,87.472,1368.790,471.543,1339.317,91.562
100.840,810.603,88.194,1368.790,471.543,1339.223,92.381
100.880,806.409,90.187,1368.790,471.543,1339.142,94.720
100.920,806.214,90.537,1368.790,471.543,1339.038,98.103
100.960,805.278,91.084,1369.044,471.277,1338.894,99.729
101.000,804.555,91.852,1368.250,469.400,1338.580,100.759
101.040,803.236,92.527,1362.177,469.741,1338.550,100.919
101.080,799.203,94.591,1361.106,467.573,1338.357,101.549
101.120,796.059,95.998,1361.014,465.287,1338.230,104.017
101.160,792.355,97.240,1360.333,463.069,1338.129,105.008
101.200,789.540,98.567,1359.485,461.577,1338.033,107.683
101.240,787.107,99.843,1358.908,459.857,1338.030,113.108
101.280,783.484,101.015,1358.278,458.136,1337.568,116.815
101.320,775.773,105.146,1358.011,456.835,1337.064,118.642
101.360,773.276,106.580,1357.332,455.559,1336.992,119.077
101.400,772.161,107.264,1357.047,454.891,1337.006,120.905
101.440,771.048,107.718,1356.454,453.600,1337.157,123.250
101.480,769.969,108.178,1355.985,452.786,1337.195,123.881
101.520,769.568,108.395,1355.534,451.995,1337.143,125.661
101.560,769.275,108.412,1354.843,450.325,1337.148,126.772
101.600,769.009,108.414,1354.663,450.096,1337.050,129.051
101.640,768.346,108.565,1354.606,449.784,1337.089,131.036
101.680,767.401,109.142,1354.565,449.502,1337.222,133.837
101.720,766.598,109.372,1354.564,449.061,1337.200,135.772
101.760,766.598,109.372,1354.415,448.724,1337.221,137.152
101.800,766.316,109.547,1354.415,448.724,1337.298,137.801
101.840,765.247,109.929,1354.456,448.711,1337.267,138.188
101.880,765.429,109.864,1354.430,448.555,1337.221,138.587
101.920,764.555,110.315,1353.875,445.381,1337.264,138.934
101.960,763.719,110.571,1353.464,443.222,1337.259,139.076
102.000,763.245,110.867,1352.036,440.618,1337.378,139.301
102.040,763.077,110.907,1350.675,438.091,1337.424,139.448
102.080,761.976,111.140,1349.401,434.403,1337.424,139.448
102.120,760.941,111.496,1348.573,430.938,1337.355,141.164
102.160,759.260,111.873,1347.765,428.015,1337.349,146.842
102.200,758.885,111.944,1347.176,426.242,1337.167,146.259
102.240,758.273,111.918,1346.648,424.729,1337.089,147.049
102.280,756.994,112.315,1346.113,423.420,1336.908,147.665
102.320,756.889,112.386,1345.558,421.931,1336.805,148.164
102.360,756.782,112.297,1345.182,421.212,1336.615,148.922
102.400,756.147,112.339,1344.274,418.968,1336.403,149.537
102.440,754.753,112.680,1343.542,416.834,1336.240,149.883
102.480,754.005,112.911,1343.216,416.209,1336.048,150.614
102.520,753.217,113.083,1342.524,414.628,1335.737,151.250
102.560,752.621,113.101,1342.317,413.820,1336.335,150.385
102.600,752.314,112.883,1341.932,412.178,1336.706,150.180
102.640,751.922,113.063,1341.874,411.951,1336.794,150.112
102.680,751.623,113.085,1341.816,411.681,1336.962,149.842
102.720,750.728,113.368,1341.766,411.336,1337.148,149.716
102.760,749.989,113.843,1341.686,411.106,1337.284,149.148
102.800,749.535,113.766,1341.355,410.194,1337.332,149.192
102.840,749.535,113.766,1340.966,409.165,1337.326,149.463
102.880,749.385,113.833,1340.586,407.688,1337.649,149.530
102.920,749.385,113.833,1339.947,406.079,1337.758,149.502
102.960,748.645,114.168,1339.540,404.489,1337.678,150.156
103.000,748.199,114.411,1339.352,402.678,1337.597,153.177
103.040,748.122,114.502,1338.891,401.678,1337.597,153.177
103.080,747.578,116.458,1338.330,400.407,1337.709,151.703
103.120,746.757,117.977,1336.372,395.679,1338.333,152.255
103.160,746.481,119.301,1335.872,393.711,1338.840,150.783
103.200,746.352,119.600,1335.202,391.942,1338.996,150.975
103.240,746.104,119.912,1334.905,391.188,1339.386,151.158
103.280,746.038,120.231,1334.943,391.192,1339.383,151.376
103.320,745.789,120.976,1334.987,391.109,1339.898,151.139
103.360,745.521,120.888,1335.155,390.958,1339.915,151.198
103.400,745.521,120.888,1334.940,390.105,1339.923,151.409
103.440,745.491,121.020,1335.068,390.014,1339.955,151.607
103.480,745.384,121.133,1334.919,389.415,1340.419,153.470
103.520,745.280,121.389,1334.959,389.341,1340.745,154.750
103.560,744.569,123.103,1335.053,389.213,1341.241,157.906
103.600,744.341,124.092,1335.069,389.133,1341.416,158.485
103.640,743.798,125.333,1334.996,388.796,1342.741,166.101
103.680,743.798,125.333,1334.801,387.765,1342.928,166.512
103.720,743.798,125.333,1333.964,385.663,1342.843,166.529
103.760,743.861,124.717,1333.700,385.040,1342.879,166.955
103.800,743.726,124.901,1333.150,383.827,1343.028,167.246
103.840,743.669,124.758,1332.352,381.683,1343.105,167.726
103.880,743.481,124.915,1331.798,380.182,1343.139,167.719
103.920,743.481,124.915,1330.444,376.742,1343.101,167.795
103.960,743.294,125.193,1330.532,377.290,1343.297,168.383
104.000,742.695,126.326,1329.603,375.088,1343.520,168.518
104.040,742.591,126.770,1329.728,374.904,1343.421,167.940
104.080,741.924,128.460,1328.647,372.437,1343.529,168.342
104.120,741.303,129.682,1327.992,370.880,1343.537,168.399
104.160,741.541,131.556,1327.994,370.751,1343.622,168.507
104.200,741.697,131.569,1327.779,370.120,1343.756,168.887
104.240,741.667,132.419,1325.415,364.246,1343.790,169.072
104.280,741.735,132.643,1324.881,362.619,1343.725,169.524
104.320,741.722,133.081,1324.512,361.534,1343.729,169.782
104.360,741.709,133.363,1324.427,360.801,1346.024,177.502
104.400,741.734,133.584,1323.966,359.427,1348.286,183.642
104.440,741.788,133.904,1323.781,358.350,1346.718,179.119
104.480,741.687,134.522,1322.908,356.106,1346.851,179.677
104.520,741.869,135.630,1327.386,366.917,1346.899,179.896
104.560,741.880,135.980,1327.602,366.962,1348.689,185.138
104.600,741.961,136.224,1321.535,351.966,1348.975,186.115
104.640,742.173,136.969,1320.679,349.810,1349.212,186.715
104.680,742.579,138.822,1320.544,349.090,1349.599,187.593
104.720,742.794,139.774,1319.099,345.375,1349.391,187.158
104.760,743.008,140.611,1318.536,343.868,1349.464,187.443
104.800,743.438,141.671,1318.408,342.748,1349.681,187.888
104.840,743.899,142.688,1317.949,341.131,1349.519,187.545
104.880,744.394,144.164,1317.842,340.430,1349.347,187.247
104.920,744.343,144.399,1317.692,339.490,1349.396,187.480
104.960,745.105,146.521,1317.231,337.701,1349.420,187.907
105.000,745.744,147.703,1315.965,333.534,1349.733,189.738
105.040,745.719,147.904,1315.937,333.685,1349.766,190.055
105.080,745.780,147.858,1315.766,333.032,1348.267,192.553
105.120,745.864,148.079,1315.740,332.986,1347.713,194.059
105.160,745.962,148.632,1315.594,332.778,1347.454,195.991
105.200,745.922,148.990,1315.438,332.499,1347.246,198.191
105.240,745.670,148.988,1315.363,332.241,1347.265,201.198
105.280,746.072,150.764,1315.248,331.993,1347.178,203.214
105.320,745.909,151.436,1315.321,332.124,1347.024,209.014
105.360,745.959,151.628,1314.586,330.292,1347.000,212.500
105.400,745.116,152.596,1313.676,326.320,1346.998,212.667
105.440,745.131,152.706,1313.424,322.863,1346.934,213.965
105.480,744.844,153.241,1313.075,318.328,1346.791,214.716
105.520,744.607,153.502,1313.187,317.678,1346.545,215.899
105.560,744.508,153.552,1313.142,317.060,1346.084,216.818
105.600,744.517,153.653,1313.123,316.831,1346.031,217.660
105.640,743.322,154.255,1313.110,316.548,1345.784,219.416
105.680,741.937,154.530,1313.104,316.095,1345.782,221.562
105.720,741.867,154.664,1313.180,316.461,1345.812,222.082
105.760,741.333,155.104,1313.138,315.969,1345.757,222.440
105.800,741.011,155.638,1313.059,315.175,1345.804,223.330
105.840,740.629,156.016,1313.019,314.410,1345.825,223.995
105.880,740.462,156.104,1312.286,313.199,1345.685,224.051
105.920,740.195,156.374,1311.792,312.311,1345.911,225.447
105.960,739.969,156.268,1311.436,310.719,1345.433,226.441
106.000,738.060,158.442,1311.400,310.907,1343.253,231.250
106.040,738.451,157.956,1311.376,310.798,1337.603,235.368
106.080,738.029,158.383,1311.316,310.552,1337.069,235.558
106.120,738.349,158.108,1310.407,309.231,1337.069,235.558
106.160,738.425,158.513,1309.616,307.411,1337.069,235.558
106.200,738.602,158.298,1309.482,306.964,1336.040,235.824
106.240,739.059,158.056,1309.539,307.406,1335.791,236.008
106.280,738.939,158.364,1309.525,307.159,1335.502,236.104
106.320,738.939,158.364,1309.525,307.159,1335.333,236.177
106.360,738.935,158.527,1309.543,307.282,1334.504,236.408
106.400,739.144,159.199,1309.558,307.268,1333.156,236.743
106.440,738.788,160.856,1309.596,307.550,1332.502,236.891
106.480,738.549,162.076,1309.596,307.550,1332.502,236.891
106.520,738.427,162.213,1309.574,307.642,1331.656,237.031
106.560,738.289,162.538,1309.478,307.014,1331.521,237.067
106.600,737.895,163.044,1309.496,306.871,1331.060,237.139
106.640,738.228,162.408,1309.496,306.871,1330.775,237.179
106.680,738.484,162.567,1309.496,306.871,1330.775,237.179
106.720,738.494,162.437,1309.638,307.379,1329.186,237.410
106.760,738.448,162.339,1309.726,307.698,1329.158,237.435
106.800,738.437,161.961,1309.726,307.698,1329.629,237.516
106.840,738.437,161.961,1309.726,307.698,1328.300,237.947
106.880,738.515,162.019,1309.626,307.446,1328.464,237.758
106.920,738.515,162.019,1309.626,307.446,1327.765,237.826
106.960,738.465,162.465,1309.626,307.446,1328.340,237.747
107.000,738.522,162.639,1309.375,307.314,1327.792,237.159
107.040,738.526,162.962,1309.249,306.954,1328.473,236.865
107.080,738.475,163.383,1309.249,306.954,1328.473,236.865
107.120,737.532,163.156,1308.279,307.432,1328.473,236.865
107.160,737.295,163.429,1307.894,306.799,1328.498,236.831
107.200,736.712,164.242,1307.241,306.415,1328.347,236.958
107.240,736.491,164.083,1307.047,306.194,1328.122,236.977
107.280,735.369,164.844,1306.554,305.518,1328.347,236.958
107.320,734.618,168.691,1305.545,304.339,1328.462,236.889
107.360,734.159,168.611,1305.214,304.006,1328.528,236.810
107.400,733.924,168.330,1304.965,303.674,1328.528,236.810
107.440,733.189,168.128,1305.231,303.917,1327.576,236.859
107.480,732.490,168.770,1304.601,303.350,1327.576,236.859
107.520,732.544,168.559,1304.415,303.076,1327.494,236.989
107.560,732.545,168.686,1304.537,303.232,1327.494,236.989
107.600,732.487,168.747,1304.277,303.175,nan,nan
107.640,732.487,168.747,1304.146,303.018,nan,nan
107.680,732.210,169.971,1304.279,303.091,nan,nan
107.720,732.008,170.366,1304.138,302.833,nan,nan
107.760,732.270,170.679,nan,nan,1324.429,237.913
107.800,732.642,170.879,nan,nan,1324.429,237.913
107.840,732.793,171.517,nan,nan,1324.295,237.930
107.880,732.841,171.793,nan,nan,1324.159,237.939
107.920,732.975,172.394,nan,nan,1323.801,237.929
107.960,733.067,172.670,nan,nan,1323.801,237.929
108.000,733.667,174.228,nan,nan,1322.703,237.970
108.040,734.255,175.635,nan,nan,1320.441,237.302
108.080,734.304,176.256,nan,nan,1319.563,236.258
108.120,733.567,176.596,nan,nan,1318.852,235.843
108.160,733.176,177.972,nan,nan,1318.422,235.262
108.200,732.986,177.867,nan,nan,1317.499,234.423
108.240,733.090,178.522,nan,nan,1316.657,233.729
108.280,733.052,178.961,nan,nan,1316.167,232.965
108.320,733.113,179.536,nan,nan,1316.061,232.680
108.360,733.282,181.159,nan,nan,1315.446,232.235
108.400,733.357,181.463,nan,nan,1314.554,231.663
108.440,733.493,182.043,nan,nan,1314.165,231.468
108.480,733.582,182.471,nan,nan,1311.681,230.208
108.520,733.731,183.045,nan,nan,1311.404,230.070
108.560,733.861,183.500,nan,nan,1311.404,230.070
108.600,733.929,184.082,nan,nan,1310.047,230.158
108.640,733.937,184.234,nan,nan,1309.873,231.131
108.680,733.972,184.487,nan,nan,1310.241,231.659
108.720,733.997,184.536,nan,nan,1309.452,232.026
108.760,734.237,185.263,nan,nan,1308.940,232.441
108.800,734.237,185.263,nan,nan,1308.758,232.614
108.840,734.237,185.263,nan,nan,1308.432,232.528
108.880,734.241,185.197,nan,nan,1307.925,232.355
108.920,734.374,185.386,nan,nan,1307.497,232.372
108.960,734.747,185.297,nan,nan,1307.174,232.249
109.000,734.791,185.395,nan,nan,1307.274,232.305
109.040,735.006,185.701,nan,nan,1307.274,232.305
109.080,734.997,185.579,nan,nan,1307.180,232.000
109.120,735.197,185.852,nan,nan,1306.651,231.719
109.160,735.706,186.777,nan,nan,1306.648,231.767
109.200,735.772,187.182,nan,nan,1306.913,231.852
109.240,736.006,187.992,nan,nan,1307.053,231.894
109.280,735.860,188.396,nan,nan,1306.867,231.797
109.320,736.022,188.910,nan,nan,1306.974,231.846
109.360,736.116,189.263,nan,nan,1303.490,230.534
109.400,736.151,189.706,nan,nan,1303.490,230.534
109.440,736.171,190.179,nan,nan,1303.473,230.595
109.480,736.173,190.160,nan,nan,1304.526,231.413
109.520,736.319,190.696,nan,nan,1304.616,231.459
109.560,736.322,190.809,nan,nan,1304.817,231.569
109.600,736.657,190.945,nan,nan,1304.506,231.406
109.640,738.847,193.330,nan,nan,1304.330,231.312
109.680,739.867,194.603,nan,nan,1304.407,231.655
109.720,741.633,197.180,nan,nan,1304.757,232.188
109.760,741.467,197.000,nan,nan,1305.057,232.403
109.800,741.522,197.000,nan,nan,1304.973,232.377
109.840,741.546,197.123,nan,nan,1304.262,231.970
109.880,741.473,197.000,nan,nan,1304.222,232.356
109.920,742.305,199.717,nan,nan,1304.222,232.356
109.960,742.327,199.931,nan,nan,1304.222,232.356
110.000,742.424,200.247,nan,nan,1304.557,232.749
110.040,742.123,198.278,nan,nan,1303.972,232.462
110.080,742.062,198.211,nan,nan,1302.689,232.010
110.120,742.003,198.031,nan,nan,1302.108,231.013
110.160,742.021,197.906,nan,nan,1302.491,232.494
110.200,742.021,197.906,nan,nan,1302.420,233.143
110.240,742.068,198.009,nan,nan,1302.449,233.173
110.280,744.009,198.807,nan,nan,1302.558,233.178
110.320,747.089,199.252,nan,nan,1302.556,233.286
110.360,748.253,199.743,nan,nan,1302.556,233.286
110.400,748.942,200.165,1318.787,274.504,1302.426,233.433
110.440,750.126,200.874,1320.404,275.182,1302.530,233.484
110.480,750.704,201.296,1321.772,275.186,1302.488,233.601
110.520,750.704,201.296,1322.232,275.137,1302.689,234.094
110.560,751.561,201.850,1323.149,275.016,1302.597,234.070
110.600,751.561,201.850,1324.726,274.740,1302.597,234.070
110.640,751.914,202.021,1325.189,274.622,1302.597,234.070
110.680,751.969,202.037,1325.307,274.647,1301.844,233.352
110.720,751.956,202.111,1327.454,274.319,1301.844,233.352
110.760,752.302,202.140,1328.642,274.265,1301.844,233.352
110.800,757.620,201.709,1328.874,274.285,1301.916,233.442
110.840,759.763,201.439,1329.219,274.328,1301.916,233.442
110.880,762.505,202.642,1329.406,274.253,1301.950,233.403
110.920,765.094,203.505,1329.345,274.299,1301.885,233.324
110.960,766.175,203.733,1330.434,274.240,1301.885,233.324
111.000,767.545,204.097,1332.493,274.213,1301.546,233.107
111.040,768.225,204.235,1332.948,274.163,1300.860,232.586
111.080,769.643,204.667,1333.239,274.243,1300.689,232.432
111.120,770.551,204.768,1333.433,274.243,1301.113,233.033
111.160,771.866,204.987,1333.808,274.217,1300.667,232.529
111.200,772.366,205.316,1338.323,274.981,nan,nan
111.240,773.603,205.788,1339.127,277.612,nan,nan
111.280,774.882,206.877,1340.008,279.687,nan,nan
111.320,777.092,208.711,1340.986,281.133,nan,nan
111.360,778.917,210.246,1341.885,282.376,nan,nan
111.400,781.025,211.767,1342.648,283.320,nan,nan
111.440,781.377,212.064,1343.663,284.750,nan,nan
111.480,781.430,212.090,1343.793,284.950,nan,nan
111.520,781.869,212.375,1343.966,285.243,nan,nan
111.560,782.114,212.466,1344.362,285.817,nan,nan
111.600,782.858,212.964,1344.812,286.617,nan,nan
111.640,783.380,213.312,1346.429,288.647,nan,nan
111.680,784.711,213.790,1346.968,289.475,nan,nan
111.720,785.445,214.153,1346.968,289.475,nan,nan
111.760,787.253,215.062,1347.370,289.947,nan,nan
111.800,787.867,215.466,1347.370,289.947,nan,nan
111.840,788.733,216.000,1347.616,290.296,nan,nan
111.880,789.469,216.477,1348.505,292.023,nan,nan
111.920,794.367,219.178,1348.506,292.119,nan,nan
111.960,794.138,219.019,1348.526,292.226,nan,nan
112.000,794.138,219.019,1348.723,292.394,nan,nan
112.040,794.370,218.957,1348.853,292.737,nan,nan
112.080,791.588,217.532,1348.839,292.771,nan,nan
112.120,791.588,217.532,1348.999,293.089,nan,nan
112.160,792.175,217.833,1349.037,293.354,nan,nan
112.200,794.769,219.647,1349.073,293.454,nan,nan
112.240,794.934,222.620,1351.038,296.945,nan,nan
112.280,795.061,223.329,1350.567,299.418,nan,nan
112.320,795.633,224.466,1349.886,300.728,nan,nan
112.360,795.975,225.078,1349.041,306.124,1350.753,293.993
112.400,796.207,225.372,1348.887,308.362,nan,nan
112.440,796.286,225.578,1348.716,309.367,nan,nan
112.480,796.350,225.716,1348.700,309.740,nan,nan
112.520,796.405,225.724,1348.730,310.529,nan,nan
112.560,796.859,226.174,1348.676,310.839,nan,nan
112.600,797.294,226.520,1348.759,311.395,nan,nan
112.640,797.576,227.009,1348.759,311.395,nan,nan
112.680,798.200,228.609,1348.762,311.501,nan,nan
112.720,798.938,229.581,1348.818,311.320,nan,nan
112.760,799.712,231.346,1348.631,312.260,nan,nan
112.800,799.833,231.630,1348.558,312.892,nan,nan
112.840,799.833,231.630,1348.493,312.878,nan,nan
112.880,799.539,230.997,1347.906,315.929,nan,nan
112.920,798.648,230.143,1347.886,316.074,nan,nan
112.960,798.546,230.099,1347.832,316.601,nan,nan
113.000,798.575,230.282,1347.869,316.736,nan,nan
